"FullName","SizeMB","CreationTime","Extension"
"C:\All phones data\mom new one storage\Camera\IMG_20241108_070521.jpg","5.82","18-10-2025 01:11:20",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241108_070527.jpg","5.44","18-10-2025 01:11:23",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241108_070530.jpg","6.16","18-10-2025 01:11:24",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241108_183040.jpg","7.32","18-10-2025 01:11:25",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241110_075904.jpg","3.58","18-10-2025 01:11:26",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241110_084535.jpg","4.62","18-10-2025 01:11:27",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241110_084607.jpg","3.52","18-10-2025 01:11:30",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241110_084609.jpg","3.71","18-10-2025 01:11:31",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241110_084640.jpg","3.83","18-10-2025 01:11:32",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241110_090703.jpg","4.41","18-10-2025 01:11:33",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241110_090709.jpg","4.73","18-10-2025 01:11:34",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241110_090715.jpg","4.63","18-10-2025 01:11:37",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241110_090734.jpg","4.74","18-10-2025 01:11:38",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241110_090747.jpg","4.57","18-10-2025 01:11:39",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241110_090759.jpg","4.28","18-10-2025 01:11:40",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241110_090803.jpg","4.27","18-10-2025 01:11:41",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241110_090819.jpg","4.53","18-10-2025 01:11:44",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241110_090849.jpg","4.15","18-10-2025 01:11:45",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241110_091006.jpg","3.68","18-10-2025 01:11:46",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241110_091009.jpg","4.66","18-10-2025 01:11:47",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241110_093420.jpg","4.08","18-10-2025 01:11:48",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241110_093426.jpg","3.73","18-10-2025 01:11:51",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241110_093434.jpg","3.84","18-10-2025 01:11:52",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241110_094334.jpg","4.14","18-10-2025 01:11:53",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241110_094747.jpg","2.92","18-10-2025 01:11:54",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241111_113103.jpg","4.14","18-10-2025 01:11:55",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_075600.jpg","6.37","18-10-2025 01:11:59",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_075621.jpg","5.76","18-10-2025 01:11:59",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_075625.jpg","3.78","18-10-2025 01:12:00",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_075649.jpg","5.88","18-10-2025 01:12:01",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_075654.jpg","5.84","18-10-2025 01:12:02",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_075813.jpg","3.2","18-10-2025 01:12:06",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_075907.jpg","3.33","18-10-2025 01:12:06",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_075909.jpg","2.97","18-10-2025 01:12:07",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_092358.jpg","6.14","18-10-2025 01:12:08",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_092401.jpg","5.86","18-10-2025 01:12:10",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_092408.jpg","5.82","18-10-2025 01:12:13",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_092410.jpg","5.95","18-10-2025 01:12:14",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_092459.jpg","4.23","18-10-2025 01:12:14",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_092502.jpg","4.48","18-10-2025 01:12:15",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_092509.jpg","4.46","18-10-2025 01:12:17",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_092750.jpg","3.98","18-10-2025 01:12:20",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_092800.jpg","4.07","18-10-2025 01:12:21",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_092804.jpg","4.08","18-10-2025 01:12:22",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_092805.jpg","4.05","18-10-2025 01:12:23",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_092812.jpg","3.95","18-10-2025 01:12:27",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_092815.jpg","3.86","18-10-2025 01:12:28",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_092822.jpg","4.81","18-10-2025 01:12:29",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_092830.jpg","4.23","18-10-2025 01:12:30",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_093045.jpg","3.49","18-10-2025 01:12:34",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_093055.jpg","5.01","18-10-2025 01:12:35",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_093145.jpg","4.57","18-10-2025 01:12:36",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_093157.jpg","4.69","18-10-2025 01:12:37",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_093200.jpg","3.16","18-10-2025 01:12:41",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_093202.jpg","4.22","18-10-2025 01:12:42",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_093213.jpg","3.61","18-10-2025 01:12:43",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_093316.jpg","3.32","18-10-2025 01:12:44",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_093323.jpg","4.21","18-10-2025 01:12:48",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_093325.jpg","4.93","18-10-2025 01:12:49",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_093359.jpg","3.5","18-10-2025 01:12:50",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_093402.jpg","3.51","18-10-2025 01:12:52",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_093428.jpg","3.24","18-10-2025 01:12:55",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_093440.jpg","3.59","18-10-2025 01:12:56",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_093518.jpg","4.4","18-10-2025 01:12:58",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_093520.jpg","4.63","18-10-2025 01:12:59",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_093534.jpg","5.01","18-10-2025 01:13:02",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_093536.jpg","4.84","18-10-2025 01:13:03",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_093539.jpg","4.86","18-10-2025 01:13:05",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_093545.jpg","4.33","18-10-2025 01:13:06",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_093601.jpg","4.87","18-10-2025 01:13:09",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_093603.jpg","4.96","18-10-2025 01:13:10",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_093641.jpg","4.62","18-10-2025 01:13:12",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_093644.jpg","4.29","18-10-2025 01:13:13",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_093645.jpg","4.8","18-10-2025 01:13:16",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_093649.jpg","3.97","18-10-2025 01:13:17",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_093651.jpg","4.03","18-10-2025 01:13:19",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_093653.jpg","4.51","18-10-2025 01:13:20",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_093654.jpg","4.66","18-10-2025 01:13:24",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_093657.jpg","4.71","18-10-2025 01:13:25",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_093702.jpg","4.48","18-10-2025 01:13:28",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_093705.jpg","4.67","18-10-2025 01:13:30",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_093711.jpg","4.68","18-10-2025 01:13:33",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_093745.jpg","4.18","18-10-2025 01:13:34",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_093749.jpg","3.85","18-10-2025 01:13:35",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_093753.jpg","4.22","18-10-2025 01:13:37",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_093756.jpg","4.8","18-10-2025 01:13:40",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_093758.jpg","4.78","18-10-2025 01:13:40",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_093854.jpg","3.69","18-10-2025 01:13:41",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_093858.jpg","2.64","18-10-2025 01:13:43",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_093900.jpg","4.43","18-10-2025 01:13:44",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_093902.jpg","3.23","18-10-2025 01:13:49",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_093914.jpg","4.11","18-10-2025 01:13:51",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_093925.jpg","4.31","18-10-2025 01:13:52",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_093927.jpg","4.36","18-10-2025 01:13:53",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_093938.jpg","4.93","18-10-2025 01:13:54",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_093941.jpg","5.28","18-10-2025 01:13:58",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_093952.jpg","4.87","18-10-2025 01:13:59",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_093953.jpg","6.49","18-10-2025 01:14:00",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_094145.jpg","3.35","18-10-2025 01:14:01",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_094151.jpg","4.12","18-10-2025 01:14:05",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_094203.jpg","3.22","18-10-2025 01:14:06",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_094206.jpg","4.25","18-10-2025 01:14:07",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_094210.jpg","4.53","18-10-2025 01:14:09",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_094211.jpg","4.7","18-10-2025 01:14:11",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_094230.jpg","5.02","18-10-2025 01:14:14",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_094234.jpg","5.43","18-10-2025 01:14:15",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_094239.jpg","5.03","18-10-2025 01:14:16",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_094244.jpg","5","18-10-2025 01:14:19",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_094247.jpg","5.09","18-10-2025 01:14:21",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_094258.jpg","4.76","18-10-2025 01:14:22",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_094301.jpg","5.16","18-10-2025 01:14:24",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_094312.jpg","5","18-10-2025 01:14:26",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_094313.jpg","5.17","18-10-2025 01:14:28",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_094338.jpg","5.02","18-10-2025 01:14:30",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_094342.jpg","3.89","18-10-2025 01:14:31",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_094909.jpg","4.08","18-10-2025 01:14:34",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_094911.jpg","3.85","18-10-2025 01:14:36",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_100402.jpg","4.55","18-10-2025 01:14:37",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_100405.jpg","4.5","18-10-2025 01:14:39",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_100407.jpg","4.37","18-10-2025 01:14:41",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_100409.jpg","4.39","18-10-2025 01:14:43",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_100410.jpg","4.6","18-10-2025 01:14:45",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_100412.jpg","4.73","18-10-2025 01:14:46",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_100413.jpg","4.65","18-10-2025 01:14:49",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_100420.jpg","4.98","18-10-2025 01:14:51",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_100424.jpg","4.52","18-10-2025 01:14:53",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_100507.jpg","5.22","18-10-2025 01:14:54",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_100509.jpg","3.8","18-10-2025 01:14:56",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_100512.jpg","5.24","18-10-2025 01:14:58",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_100515.jpg","5.36","18-10-2025 01:14:59",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_100521.jpg","5.97","18-10-2025 01:15:01",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_100523.jpg","5.63","18-10-2025 01:15:03",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_100526.jpg","5.76","18-10-2025 01:15:05",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_100528.jpg","5.91","18-10-2025 01:15:06",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_100529.jpg","5.69","18-10-2025 01:15:08",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241113_100532.jpg","5.51","18-10-2025 01:15:09",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241115_091726.jpg","2.91","18-10-2025 01:15:11",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241115_091729.jpg","2.95","18-10-2025 01:15:13",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241117_093527.jpg","4.74","18-10-2025 01:15:14",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241117_093743.jpg","2.84","18-10-2025 01:15:16",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241119_103940.jpg","5.39","18-10-2025 01:15:17",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241119_144051.jpg","5.81","18-10-2025 01:15:19",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241119_150138.jpg","4.77","18-10-2025 01:15:21",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241119_150143.jpg","5.43","18-10-2025 01:15:22",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241120_092610.jpg","3.52","18-10-2025 01:15:25",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241120_140415.jpg","1.36","18-10-2025 01:15:26",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241122_082836.jpg","5.26","18-10-2025 01:15:27",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241123_061053.jpg","5.36","18-10-2025 01:15:30",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241123_061101.jpg","2.22","18-10-2025 01:15:31",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241124_060252.jpg","4.48","18-10-2025 01:15:32",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241124_060303.jpg","3.13","18-10-2025 01:15:34",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241124_060307.jpg","5.24","18-10-2025 01:15:36",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241124_060314.jpg","3.59","18-10-2025 01:15:38",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241124_093439.jpg","2.76","18-10-2025 01:15:39",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241126_075657.jpg","2.72","18-10-2025 01:15:42",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241126_163954.jpg","5.3","18-10-2025 01:15:44",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241126_164056.jpg","4.5","18-10-2025 01:15:46",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241127_075214.jpg","2.7","18-10-2025 01:15:47",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241127_100927.jpg","6.44","18-10-2025 01:15:49",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241127_114329.jpg","3.14","18-10-2025 01:15:51",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241127_114338.jpg","3.29","18-10-2025 01:15:52",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241128_092943.jpg","2.72","18-10-2025 01:15:54",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241130_075348.jpg","3.75","18-10-2025 01:15:56",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241130_135654.jpg","3.36","18-10-2025 01:15:57",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241201_220717.jpg","5.25","18-10-2025 01:15:58",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241201_220719.jpg","4.63","18-10-2025 01:15:59",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241201_220725.jpg","7.59","18-10-2025 01:16:02",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241201_220727.jpg","7.16","18-10-2025 01:16:03",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241202_075755.jpg","2.76","18-10-2025 01:16:05",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241202_092524.jpg","2.89","18-10-2025 01:16:06",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241202_112001.jpg","4.67","18-10-2025 01:16:09",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241202_112010.jpg","4.31","18-10-2025 01:16:10",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241202_170325.jpg","3.69","18-10-2025 01:16:12",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241202_175205.jpg","5.22","18-10-2025 01:16:14",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241202_175207.jpg","6.4","18-10-2025 01:16:17",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241202_180856.jpg","4.3","18-10-2025 01:16:18",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20241202_180858.jpg","5.96","18-10-2025 01:16:20",".jpg"
